id,status,format,flags,notes,ans_count,expected_count,gold_count,judge_extracted_count,judge_self_ok,answer,question
719,KEEP,mcq_inline,,,6,6,6,6,1,"[""A"", ""C"", ""DG"", ""A"", ""D"", ""D""]","McBeans magazine recently published a news article about caffeine consumption in universities that claims that 80\% of people at universities drink coffee regularly. Moonbucks, a popular coffee chain, is interested in opening a new store on UBC campus. After reading McBeans' article, they will consider opening a store in UBC if more than 80\% of the people in UBC drink coffee regularly. A random sample of people from UBC was taken, and it was found that 680 out of 810 survey participants considered themselves as regular coffee drinkers. Does Moonbucks' survey result provide sufficient evidence to support opening a store at UBC?\nPart i) What is the parameter of interest? [ANS] A. The proportion of all people at UBC that drink coffee regularly.  B. The proportion of people at UBC that drink coffee regularly out of the 810 surveyed.  C. All people at UBC that drinks coffee regularly.  D. Whether a person at UBC drinks coffee regularly.\nPart ii) Let $p$ be the population proportion of people at UBC that drink coffee regularly. What are the null and alternative hypotheses? [ANS] A. Null: $p=0.80$. Alternative: $p=0.84$.  B. Null: $p=0.84$. Alternative: $p > 0.80$.  C. Null: $p=0.80$. Alternative: $p > 0.80$.  D. Null: $p=0.84$. Alternative: $p \ne 0.84$.  E. Null: $p=0.80$. Alternative: $p \ne 0.80$.  F. Null: $p=0.84$. Alternative: $p > 0.84$.\nPart iii) The $P$-value is found to be about 0.0025. Using all the information available to you, which of the following is/are correct? (check all that apply) [ANS] A. The observed proportion of people at UBC that drink coffee regularly is unusually low if the reported value 80\% is incorrect.  B. The observed proportion of people at UBC that drink coffee regularly is unusually low if the reported value 80\% is correct.  C. Assuming the reported value 80\% is incorrect, there is a 0.0025 probability that in a random sample of 810, at least 680 of the people at UBC regularly drink coffee  D. Assuming the reported value 80\% is correct, there is a 0.0025 probability that in a random sample of 810, at least 680 of the people at UBC regularly drink coffee.  E. The reported value 80\% must be false.  F. The observed proportion of people at UBC that drink coffee regularly is unusually high if the reported value 80\% is incorrect.  G. The observed proportion of people at UBC that drink coffee regularly is unusually high if the reported value 80\% is correct.\nPart iv) What is an appropriate conclusion for the hypothesis test at the 5\% significance level? [ANS] A. There is sufficient evidence to support opening a store at UBC.  B. There is insufficient evidence to support opening a store at UBC.  C. There is a 5\% probability that the reported value 80\% is true.  D. Both A. and C.  E. Both B. and C.\nPart v) Which of the following scenarios describe the Type II error of the test? [ANS] A. The data do not provide sufficient evidence to support opening a store at UBC when in fact the true proportion of UBC people who drink coffee regularly is equal to the reported value 80\%.  B. The data provide sufficient evidence to support opening a store at UBC when in fact the true proportion of UBC people who drink coffee regularly is equal to the reported value 80\%.  C. The data provide sufficient evidence to support opening a store at UBC when in fact the true proportion of UBC people who drink coffee regularly exceeds the reported value 80\%.  D. The data do not provide sufficient evidence to support opening a store at UBC when in fact the true proportion of UBC people who drink coffee regularly exceeds the reported value 80\%.\nPart vi) Based on the result of the hypothesis test, which of the following types of errors are we in a position of committing? [ANS] A. Type II error only.  B. Both Type I and Type II errors.  C. Neither Type I nor Type II errors.  D. Type I error only."
720,KEEP,free,,,1,1,1,1,1,"[""   350000""]",A factory ordered $15.26$ tons of plastics to make smart phones. Each phone will use $43.6$ grams of plastics. How many smart phones can be made from this order? Solution: This order can be used to produce [ANS] smart phones.
721,KEEP,free,,,7,7,7,7,1,"[""cos"", ""163"", ""327"", ""+"", ""sin"", ""163"", ""327""]",Complete the following:\n$\cos(163-327)=$ [ANS] $($ [ANS] $)$ $\cdot \cos($ [ANS] $)$ [ANS] [ANS] $($ [ANS] $)$ $\cdot \sin($ [ANS] $)$ Note that the given angles are in radians. Note that the given angles are in radians.
722,KEEP,mcq_inline,,,3,3,3,3,1,"[""D"", ""D"", ""A""]","For each problem, select the best response.\n(a) A newspaper conducted a statewide survey concerning the 1998 race for state senator. The newspaper took a SRS of 1200 registered voters and found that 620 would vote for the Republican candidate. Let $p$ represent the proportion of registered voters in the state who would vote for the Republican candidate. How large a sample $n$ would you need to estimate $p$ with a margin of error 0.01 with 95 percent confidence? Use the guess $p=.5$ as the value of $p$. [ANS] A. 49  B. 1500  C. 4800  D. 9604\n(b) A newspaper conducted a statewide survey concerning the 1998 race for state senator. The newspaper took a SRS of 1200 registered voters and found that 620 would vote for the Republican candidate. Let $p$ represent the proportion of registered voters in the state who would vote for the Republican candidate. A 90 percent confidence interval for $p$ is: [ANS] A. 0.517 $\pm$ 0.249  B. 0.517 $\pm$ 0.014  C. 0.517 $\pm$ 0.028  D. 0.517 $\pm$ 0.024\n(c) A radio talk show host with a large audience is interested in the proportion $p$ of adults in his listening area who think the drinking age should be lowered to 18. He asks, 'Do you think the drinking age should be reduced to 18 in light of the fact that 18 year olds are eligible for military service?' He asks listeners to phone in and vote 'yes' if they agree the drinking age should be lowered to 18, and 'no' if not. Of the 100 people who phoned in, 70 answered 'yes.' Which of the following assumptions for inference about a proportion using a confidence interval are violated? [ANS] A. The data are an SRS from the population of interest.  B. The sample size is large enough so that the count of failures $n(1-\hat{p})$ is 15 or more.  C. The sample size is large enough so that the count of successes $n\hat{p}$ is 15 or more.  D. The population is at least ten times as large as the sample."
723,REVIEW,free,decimal_exact_conflict_possible,,2,2,2,2,1,"[""22"", ""ln(0.462)""]","Convert the exponential equation to the form $Q=ae^{kt}$. In the blanks, give the corresponding values for the values of $a$ and $k$ once you have rewritten the formula. Give your answer for $k$ as a decimal, not a percent. $Q=22 (0.462)^t$ $a=$ [ANS]\n$k=$ [ANS]"
724,KEEP,free,,,5,5,5,5,1,"[""NO"", ""YES"", ""YES"", ""Yes"", ""No""]",Answer yes or no.\n[ANS] 1. Is $t=0$ a solution to the equation $ t+1=\frac{1-t}{t}$?\n[ANS] 2. Is $a=0$ a solution to the equation $ \frac{3+a}{3-a}=1$?\n[ANS] 3. Is $t=0$ a solution to the equation $ 20-t=20+t$?\n[ANS] 4. Is $x=4$ a solution to the equation $ x+3=x^2-9$?\n[ANS] 5. Is $t=3$ a solution to the equation $ t+3=t^2+9$?
725,KEEP,mcq_options,,,0,1,1,1,1,"""A""",Let $n$ represent the smallest integer that satisfies the following conditions:\n$\frac n2$ is a perfect square.\n$\frac n3$ is a perfect cube.\n$\frac n5$ is a perfect fifth.\nHow many divisors does $n$ have that are not multiples of $10$ ?
726,KEEP,free,,,1,1,1,1,1,"[""240*180/pi""]",Determine the degree measure for the angle $240$ radians. $240$ radians=[ANS] degrees
727,KEEP,mcq_inline,,,3,3,3,3,1,"[""A"", ""A"", ""B""]","For each problem, select the best response.\n(a) The alternative hypothesis for an ANOVA F test is that [ANS] A. at least two of the population means are not equal.  B. none of the population variances are equal.  C. all of the population variances are not equal.  D. all of the population means are not equal.  E. none of the population means are equal.\n(b) The null hypothesis for an ANOVA F test is that [ANS] A. population means are equal.  B. sample means are equal.  C. sample standard deviations are not equal.  D. population standard deviations are not equal.  E. sample sizes are equal.\n(c) In contrast to a chi-square test, an ANOVA F test is most appropriate when the [ANS] A. standard deviations must be estimated.  B. data are quantitative.  C. number of samples is two.  D. samples sizes are equal.  E. standard deviations are not equal."
728,KEEP,mcq_options,,,0,1,1,1,1,"""I""","The motion of an object is described by the equation $\frac{d\nu}{dt} = - k\nu^2 t$, where $k$ is a positive constant. When $t=0$, the initial velocity is $\nu_{0}$. What is the relationship between velocity $\nu$ and time $t$?"
729,KEEP,mcq_options,,,0,1,1,1,1,"""J""","Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then there exist distinct points P and Q such that f has a"
730,KEEP,free,,,1,1,1,1,1,"[""-736""]",The purchase value of an office computer is 12760 dollars. Its annual depreciation is 1928 dollars. The value of the compter after 7 years is [ANS] dollars.
731,KEEP,free,,,2,2,2,2,1,"[""19"", ""95""]","Samples are collected from two independent populations to conduct a hypothesis test for the difference of the means $\mu_1-\mu_2$. If the sample size $n_2$ from population 2 is 5 times larger than the sample size $n_1$ from population 1, and the degrees of freedom for the test statistic is 112, then what are the sample sizes? $n_1$=[ANS]\n$n_2$=[ANS]"
732,KEEP,mcq_inline,,,4,4,4,4,1,"[""B"", ""A"", ""D"", ""C""]","Match the with the given [ANS] 1. $[3,5)$ [ANS] 2. $(3,5]$ [ANS] 3. $(3,5)$ [ANS] 4. $[3,5]$\nA. $3 < x \leq 5$ B. $3 \leq x < 5$ C. $3 \leq x \leq 5$ D. $3 < x < 5$"
733,KEEP,free,,,2,2,2,2,1,"[""176"", ""160""]","The admission fee at an amusement park is 1.5 dollars for children and 4 dollars for adults. On a certain day, 336 people entered the park, and the admission fees collected totaled 904 dollars. How many children and how many adults were admitted? Your answer is number of children equals [ANS]\nnumber of adults equals [ANS]"
734,KEEP,mcq_options,,,0,1,1,1,1,"""A""",Determine the number of integers $n$ such that $1\le n \le 1000$ and $n^{12}-1$ is divisible by $73$ .
735,KEEP,mcq_options,,,0,1,1,1,1,"""J""",Two green balls and one red ball drawn from a barrel without replacement: Compute what is the probability $p ( R G )$ of drawing one red and one green ball in either order?
736,KEEP,mcq_inline,,,1,1,1,1,1,"[""C""]","The proportion of adults who own a cell phone in a certain Canadian city is believed to be 85\%. Thirty adults are to be selected at random from the city. Let $X$ be the number in the sample who own a cell phone. Under the assumptions given, the distribution of $X$ is exactly [ANS] A. $Bin(30,25.5)$  B. $N(30,4.5)$  C. $Bin(30,0.85)$  D. $N(25.5,4.5)$"
737,KEEP,free,,,1,1,1,1,1,"[""16""]","Eric has ${\$85}$ in his piggy bank. He plans to purchase some Pokemon cards, which costs ${\$2.65}$ each. He plans to save ${\$42.60}$ to purchase another toy. At most how many Pokemon cards can he purchase?\nEric can purchase at most [ANS] Pokemon cards."
738,KEEP,free,,,2,2,2,2,1,"[""13"", ""18""]","A statistician had a data set containing 13 data points written in his research notebook. He spilled coffee on his notebook and now he cannot read two of the data values. He remembers that the sample mean of the original data set was 28.538 and the sample median was 26. Use your power of deduction and the 11 still readable data values given below, to determine the range of possible values for the two lost data points.\n27, \ 26, \ 23, \ 31, \ 36, \ 14, \ 21, \ 41, \ 47, \ 53, \ 21 Smallest possible lost data value: $=$ [ANS]\nLargest possible lost data value: $=$ [ANS]"
739,KEEP,mcq_options,,,0,1,1,1,1,"""D""",Find the zeros of the polynomial function with complex roots: $f(x) = 2 \cdot x^3 - 2 \cdot x^2 + 5 \cdot x - 5$.
740,KEEP,mcq_inline,,,3,3,3,3,1,"[""C"", ""A"", ""A""]","Since 1966, 45\% of the No.1 draftpicks in the NBA have been centers.\nidentify the population [ANS] A. all No.1 draftpick centers in the NBA since 1966  B. all NBA players since 1966  C. all No.1 draftpicks in the NBA since 1966  D. None of the above\nidentify the specified attribute [ANS] A. being a center  B. being a No.1 draftpicks in the NBA  C. being an NBA player  D. None of the above\nis the proportion 0.45 (45\%) a population proportion or a sample proportion? [ANS] A. population proportion  B. sample proportion  C. None of the above"
741,KEEP,mcq_options,,,0,1,1,1,1,"""E""","Eight boxes are numbered $A$ to $H$ . The number of ways you can put $16$ identical balls into the boxes such that none of them is empty is expressed as $\binom {a}{b}$ , where $b \le \frac{a}{2}$ . What is the remainder when $\binom {a}{b}$ is divided by $a + b$ ?"
742,KEEP,mcq_options,,,0,1,1,1,1,"""I""","Let\n$$\nR \!=\! \left\{\! \! \begin{array} {c c c c} {{{1}}} & {{{0. 1}}} & {{{0. 2}}} & {{{0. 3}}} \\ {{{0. 1}}} & {{{1}}} & {{{0. 1}}} & {{{0. 2}}} \\ {{{0. 2}}} & {{{0. 1}}} & {{{1}}} & {{{0. 1}}} \\ {{{0. 3}}} & {{{0. 2}}} & {{{0. 1}}} & {{{1}}} \\ \end{array} \! \! \right\},\n$$\nwhat is the transitive closure $t(R)$?"
743,KEEP,free,,,1,1,1,1,1,"[""75""]","Suppose that a regression yields the following sum of squares: $\Sigma(y_i-\bar{y})^2=360, \quad \Sigma(y_i-\hat{y}_i)^2=90, \quad \Sigma(\hat{y}_i-\bar{y})^2=270$ Then the percentage of the variation in y that is explained by the variation in x is: Answer=[ANS] \%"
744,KEEP,mcq_options,,,0,1,1,1,1,"""I""","Calculate the integral:\n$$\n\int_{-\sqrt{5}}^{\sqrt{5}} \frac{ 4 \cdot x^7+6 \cdot x^6-12 \cdot x^5-14 \cdot x^3-24 \cdot x^2+2 \cdot x+4 }{ x^2+2 } \, dx\n$$"
745,KEEP,free,,,2,2,2,2,1,"[""12.25 = 1.75*n"", ""7""]",(a) Eric plans to spend \$12.25 on ice cream cones at \$1.75 each. Write an equation whose solution is the number of ice cream cones he can buy. Use $n$ for the number of ice cream cones. You may asssume there is no tax. [ANS]\n(b) Solve your equation above for the number of ice cream cones $n$. $n=$ [ANS]
746,KEEP,free,,,2,2,2,2,1,"[""217"", ""LARGER""]","Suppose we want a 95\% confidence interval for the average amount spent on books by freshmen in their first year at college. The amount spent has a normal distribution with standard deviation \$30.\n(a) How large should the sample be if the margin of error is to be less than \$4? ANSWER: [ANS]\n(b) If we wanted a smaller margin of error, we would need a [ANS] sample. (Enter: ''LARGER'', ''SMALLER'' or ''SAME SIZE'', without the quotes.)"
747,KEEP,free,,,3,3,3,3,1,"[""3"", ""2"", ""2""]","A person is ordered by doctor to take 20 units of vitamin A, 15 units of vitamin D, and 12 units of vitamin E each day. There are three brands of vitamin supplement available: brand X contains 2, 1, and 2 units, brand Y contains 3, 2, and 2 units and brand Z contains 4, 4, and 1 units of vitamin A, D, and E, respectively. How many pills of each brand will provide the required amounts of vitamin? [ANS] pills of brand X, [ANS] pills of brand Y and [ANS] pills of brand Z."
748,KEEP,free,,,1,1,1,1,1,"[""3*x+3""]",Write a linear equation which fits data in the table.\n$\begin{array}{cc}\hline x-values & y-values \\ \hline-1 & {0} \\ \hline 0 & {3} \\ \hline 1 & {6} \\ \hline 2 & {9} \\ \hline 3 & {12} \\ \hline \end{array}$\nThe linear equation is $y=$ [ANS].
749,DROP,free,rounding_conflict,,1,1,1,1,1,"[""19.7307692307692""]","A Statistics professor assigned 10 quizzes over the course of the semester. He wanted to see if there was a relationship between the total mark of all 10 quizzes and the final exam mark. There were 276 students who completed all the quizzes and wrote the final exam. The standard deviation of the total quiz marks was 13, and that of the final exam was 19. The correlation between the total quiz mark and the final exam was 0.75. Based on the least squares regression line fitted to the data of the 276 students, if a student scored 18 points above the mean of total quiz marks, then how many points above the mean on the final would you predict her final exam grade to be? The predicted final exam grade is [ANS] above the mean on the final. Round your answer to one decimal place, but do not round in intermediate steps."
